CMDLINE /anaconda/bin/python csnn_pc_mnist.py
MEM 506.800781 1498114397.3431
MEM 507.066406 1498114397.4630
MEM 510.496094 1498114397.5860
MEM 507.066406 1498114397.7089
MEM 507.066406 1498114397.8294
MEM 508.242188 1498114397.9459
MEM 507.066406 1498114398.0651
MEM 507.066406 1498114398.1899
MEM 507.066406 1498114398.3129
MEM 507.074219 1498114398.4310
MEM 507.074219 1498114398.5490
MEM 507.074219 1498114398.6633
MEM 507.074219 1498114398.7826
MEM 507.074219 1498114398.8990
MEM 507.074219 1498114399.0201
MEM 507.074219 1498114399.1437
MEM 507.074219 1498114399.2600
MEM 507.074219 1498114399.3784
MEM 507.074219 1498114399.4961
MEM 507.074219 1498114399.6173
MEM 507.074219 1498114399.7375
MEM 507.074219 1498114399.8588
MEM 507.074219 1498114399.9779
MEM 507.074219 1498114400.0931
MEM 507.074219 1498114400.2100
MEM 508.031250 1498114400.3259
MEM 507.074219 1498114400.4444
MEM 507.074219 1498114400.5648
MEM 510.503906 1498114400.6827
MEM 507.074219 1498114400.8005
MEM 507.093750 1498114400.9202
MEM 510.523438 1498114401.0365
MEM 507.093750 1498114401.1523
MEM 507.093750 1498114401.2712
MEM 507.093750 1498114401.3915
MEM 507.093750 1498114401.5106
MEM 507.093750 1498114401.6373
MEM 508.011719 1498114401.7523
MEM 507.093750 1498114401.8750
MEM 507.093750 1498114401.9964
MEM 507.093750 1498114402.1225
MEM 507.093750 1498114402.2422
MEM 507.093750 1498114402.3596
MEM 507.093750 1498114402.4779
MEM 507.093750 1498114402.5944
MEM 507.093750 1498114402.7200
MEM 507.093750 1498114402.8380
MEM 507.093750 1498114402.9605
MEM 507.093750 1498114403.0837
MEM 507.093750 1498114403.2026
MEM 507.093750 1498114403.3199
MEM 507.093750 1498114403.4386
MEM 507.093750 1498114403.5580
MEM 507.093750 1498114403.6774
MEM 507.093750 1498114403.7995
MEM 508.269531 1498114403.9309
MEM 507.101562 1498114404.0513
MEM 507.136719 1498114404.1872
MEM 508.312500 1498114404.3047
MEM 507.136719 1498114404.4282
MEM 507.136719 1498114404.5466
MEM 507.136719 1498114404.6716
MEM 507.144531 1498114404.7898
MEM 507.144531 1498114404.9099
MEM 507.144531 1498114405.0275
MEM 507.144531 1498114405.1432
MEM 507.144531 1498114405.2624
MEM 507.144531 1498114405.3810
MEM 507.144531 1498114405.4970
MEM 507.144531 1498114405.6167
MEM 507.144531 1498114405.7331
MEM 507.144531 1498114405.8562
MEM 507.144531 1498114405.9732
MEM 507.144531 1498114406.0963
MEM 507.144531 1498114406.2187
MEM 507.144531 1498114406.3385
MEM 507.144531 1498114406.4597
MEM 507.144531 1498114406.5818
MEM 507.144531 1498114406.7027
MEM 507.144531 1498114406.8228
MEM 507.144531 1498114406.9404
MEM 510.574219 1498114407.0576
MEM 507.144531 1498114407.1839
MEM 507.144531 1498114407.3029
MEM 510.574219 1498114407.4203
MEM 507.144531 1498114407.5410
MEM 507.144531 1498114407.6575
MEM 507.132812 1498114407.7773
MEM 507.132812 1498114407.8969
MEM 507.132812 1498114408.0153
MEM 507.132812 1498114408.1358
MEM 507.132812 1498114408.2522
MEM 507.132812 1498114408.3738
MEM 507.132812 1498114408.4965
MEM 507.132812 1498114408.6174
MEM 507.132812 1498114408.7350
MEM 507.132812 1498114408.8512
MEM 507.132812 1498114408.9736
MEM 507.132812 1498114409.0922
MEM 507.132812 1498114409.2105
MEM 507.132812 1498114409.3301
MEM 507.132812 1498114409.4537
MEM 510.562500 1498114409.5687
MEM 508.050781 1498114409.6945
MEM 507.132812 1498114409.8113
MEM 507.132812 1498114409.9292
MEM 507.132812 1498114410.0478
MEM 507.132812 1498114410.1865
MEM 507.132812 1498114410.3087
MEM 507.140625 1498114410.4327
MEM 507.140625 1498114410.5512
MEM 507.140625 1498114410.6737
MEM 507.140625 1498114410.7921
MEM 507.140625 1498114410.9156
MEM 510.570312 1498114411.0334
MEM 507.140625 1498114411.1524
MEM 507.140625 1498114411.2712
MEM 507.144531 1498114411.3889
MEM 507.148438 1498114411.5053
MEM 507.148438 1498114411.6237
MEM 507.148438 1498114411.7426
MEM 507.148438 1498114411.8630
MEM 507.148438 1498114411.9786
MEM 507.148438 1498114412.0963
MEM 507.148438 1498114412.2142
MEM 507.148438 1498114412.3327
MEM 507.148438 1498114412.4479
MEM 507.148438 1498114412.5725
MEM 507.148438 1498114412.6929
MEM 507.148438 1498114412.8203
MEM 507.148438 1498114412.9351
MEM 507.148438 1498114413.0504
MEM 507.148438 1498114413.1719
MEM 507.148438 1498114413.2951
MEM 507.148438 1498114413.4121
MEM 507.148438 1498114413.5364
MEM 510.578125 1498114413.6554
MEM 507.148438 1498114413.7709
MEM 507.148438 1498114413.8879
MEM 507.148438 1498114414.0107
MEM 510.578125 1498114414.1300
MEM 507.148438 1498114414.2474
MEM 507.148438 1498114414.3632
MEM 507.148438 1498114414.4833
MEM 507.148438 1498114414.6010
MEM 507.148438 1498114414.7211
MEM 507.148438 1498114414.8375
MEM 507.148438 1498114414.9544
MEM 507.148438 1498114415.0730
MEM 507.148438 1498114415.2038
MEM 507.148438 1498114415.3232
MEM 507.148438 1498114415.4471
MEM 507.148438 1498114415.5663
MEM 507.148438 1498114415.6850
MEM 507.148438 1498114415.8033
MEM 507.148438 1498114415.9220
MEM 507.148438 1498114416.0380
MEM 507.148438 1498114416.1588
MEM 507.148438 1498114416.2793
MEM 507.148438 1498114416.4065
MEM 508.105469 1498114416.5244
MEM 507.148438 1498114416.6391
MEM 507.414062 1498114416.7609
MEM 507.414062 1498114416.8792
MEM 507.414062 1498114416.9955
MEM 507.414062 1498114417.1205
MEM 507.414062 1498114417.2379
MEM 510.843750 1498114417.3537
MEM 507.414062 1498114417.4808
MEM 507.414062 1498114417.6085
MEM 507.414062 1498114417.7335
MEM 507.414062 1498114417.8574
MEM 507.414062 1498114417.9745
MEM 507.414062 1498114418.0943
MEM 507.414062 1498114418.2166
MEM 507.414062 1498114418.3338
MEM 508.371094 1498114418.4547
MEM 507.414062 1498114418.5768
MEM 507.414062 1498114418.6960
MEM 507.414062 1498114418.8135
MEM 507.414062 1498114418.9346
MEM 507.414062 1498114419.0575
MEM 507.414062 1498114419.1797
MEM 507.414062 1498114419.3091
MEM 507.414062 1498114419.4309
MEM 507.414062 1498114419.5484
MEM 507.414062 1498114419.6635
MEM 508.371094 1498114419.7814
MEM 507.414062 1498114419.9006
MEM 507.414062 1498114420.0189
MEM 507.414062 1498114420.1489
MEM 507.414062 1498114420.2742
MEM 510.843750 1498114420.3968
MEM 507.414062 1498114420.5128
MEM 507.414062 1498114420.6273
MEM 507.414062 1498114420.7490
MEM 510.843750 1498114420.8720
MEM 507.414062 1498114420.9922
MEM 507.421875 1498114421.1117
MEM 507.421875 1498114421.2297
MEM 507.421875 1498114421.3507
MEM 507.421875 1498114421.4709
MEM 507.421875 1498114421.5890
MEM 507.421875 1498114421.7137
MEM 507.421875 1498114421.8343
MEM 507.421875 1498114421.9610
MEM 507.421875 1498114422.0826
MEM 507.421875 1498114422.1970
MEM 507.421875 1498114422.3165
MEM 507.421875 1498114422.4327
MEM 507.421875 1498114422.5481
MEM 507.421875 1498114422.6626
MEM 507.421875 1498114422.7795
MEM 507.421875 1498114422.8978
MEM 507.421875 1498114423.0146
MEM 507.421875 1498114423.1316
MEM 507.421875 1498114423.2535
MEM 507.421875 1498114423.3706
MEM 507.421875 1498114423.4934
MEM 507.421875 1498114423.6116
MEM 507.421875 1498114423.7306
MEM 507.421875 1498114423.8484
MEM 507.421875 1498114423.9693
MEM 510.152344 1498114424.0924
MEM 507.421875 1498114424.2107
MEM 507.421875 1498114424.3316
MEM 507.421875 1498114424.4487
MEM 507.421875 1498114424.5696
MEM 507.421875 1498114424.6878
MEM 507.414062 1498114424.8044
MEM 507.414062 1498114424.9227
MEM 507.414062 1498114425.0431
MEM 507.414062 1498114425.1596
MEM 507.414062 1498114425.2761
MEM 507.414062 1498114425.3950
MEM 507.414062 1498114425.5159
MEM 507.414062 1498114425.6358
MEM 507.414062 1498114425.7564
MEM 507.414062 1498114425.8741
MEM 507.414062 1498114425.9899
MEM 507.414062 1498114426.1189
MEM 507.414062 1498114426.2385
MEM 507.414062 1498114426.3564
MEM 507.414062 1498114426.4755
MEM 507.414062 1498114426.5958
MEM 507.414062 1498114426.7159
MEM 507.414062 1498114426.8350
MEM 507.414062 1498114426.9595
MEM 507.414062 1498114427.0776
MEM 507.414062 1498114427.1998
MEM 507.414062 1498114427.3172
MEM 507.414062 1498114427.4346
MEM 510.843750 1498114427.5497
MEM 507.414062 1498114427.6705
MEM 507.414062 1498114427.7895
MEM 507.414062 1498114427.9068
MEM 507.414062 1498114428.0229
MEM 507.414062 1498114428.1415
MEM 507.414062 1498114428.2633
MEM 507.414062 1498114428.3854
MEM 507.414062 1498114428.5046
MEM 507.421875 1498114428.6285
MEM 507.421875 1498114428.7451
MEM 507.421875 1498114428.8634
MEM 507.421875 1498114428.9827
MEM 507.421875 1498114429.1013
MEM 508.355469 1498114429.2165
MEM 510.851562 1498114429.3345
MEM 507.421875 1498114429.4508
MEM 507.421875 1498114429.5678
MEM 507.429688 1498114429.6842
MEM 507.429688 1498114429.8007
MEM 507.429688 1498114429.9192
MEM 507.429688 1498114430.0356
MEM 507.429688 1498114430.1521
MEM 507.429688 1498114430.2697
MEM 507.429688 1498114430.3910
MEM 507.429688 1498114430.5096
MEM 508.386719 1498114430.6265
MEM 507.429688 1498114430.7419
MEM 507.429688 1498114430.8611
MEM 507.429688 1498114430.9782
MEM 507.429688 1498114431.1004
MEM 507.429688 1498114431.2182
MEM 507.429688 1498114431.3361
MEM 507.429688 1498114431.4566
MEM 507.429688 1498114431.5778
MEM 507.429688 1498114431.6930
MEM 507.429688 1498114431.8118
MEM 507.429688 1498114431.9262
MEM 508.625000 1498114432.0458
MEM 507.449219 1498114432.1653
MEM 507.449219 1498114432.2858
MEM 507.449219 1498114432.4009
MEM 510.878906 1498114432.5186
MEM 507.449219 1498114432.6366
MEM 507.449219 1498114432.7555
MEM 507.449219 1498114432.8746
MEM 507.449219 1498114432.9914
MEM 507.453125 1498114433.1062
MEM 507.453125 1498114433.2242
MEM 507.453125 1498114433.3412
MEM 507.453125 1498114433.4584
MEM 507.453125 1498114433.5795
MEM 507.453125 1498114433.6998
MEM 507.453125 1498114433.8169
MEM 507.445312 1498114433.9326
MEM 507.445312 1498114434.0563
MEM 507.445312 1498114434.1760
MEM 507.445312 1498114434.2948
MEM 507.445312 1498114434.4101
MEM 507.445312 1498114434.5268
MEM 507.445312 1498114434.6445
MEM 507.445312 1498114434.7651
MEM 507.445312 1498114434.8877
MEM 507.445312 1498114435.0078
MEM 507.445312 1498114435.1241
MEM 507.445312 1498114435.2412
MEM 510.875000 1498114435.3584
MEM 507.445312 1498114435.4825
MEM 507.445312 1498114435.5977
MEM 510.875000 1498114435.7142
MEM 507.445312 1498114435.8300
MEM 507.445312 1498114435.9512
MEM 507.445312 1498114436.0703
MEM 507.453125 1498114436.1888
MEM 507.453125 1498114436.3044
MEM 507.453125 1498114436.4233
MEM 507.453125 1498114436.5420
MEM 507.453125 1498114436.6603
MEM 507.453125 1498114436.7811
MEM 507.453125 1498114436.9011
MEM 507.453125 1498114437.0140
MEM 507.453125 1498114437.1298
MEM 507.453125 1498114437.2513
MEM 507.453125 1498114437.3727
MEM 507.453125 1498114437.4923
MEM 507.453125 1498114437.6083
MEM 507.453125 1498114437.7247
MEM 507.453125 1498114437.8527
MEM 507.453125 1498114437.9690
MEM 507.453125 1498114438.0877
MEM 507.718750 1498114438.2059
MEM 511.109375 1498114438.3254
MEM 507.718750 1498114438.4439
MEM 507.718750 1498114438.5616
MEM 511.148438 1498114438.6842
MEM 507.718750 1498114438.8007
MEM 507.718750 1498114438.9194
MEM 507.718750 1498114439.0416
MEM 507.718750 1498114439.1585
MEM 507.718750 1498114439.2781
MEM 507.718750 1498114439.3976
MEM 507.718750 1498114439.5145
MEM 507.718750 1498114439.6322
MEM 507.718750 1498114439.7525
MEM 507.718750 1498114439.8710
MEM 507.718750 1498114439.9914
MEM 507.718750 1498114440.1101
MEM 507.718750 1498114440.2283
MEM 508.636719 1498114440.3540
MEM 507.718750 1498114440.4706
MEM 507.718750 1498114440.5891
MEM 507.718750 1498114440.7111
MEM 507.718750 1498114440.8265
MEM 507.726562 1498114440.9426
MEM 507.726562 1498114441.0570
MEM 507.742188 1498114441.1783
MEM 507.742188 1498114441.2999
MEM 507.757812 1498114441.4206
MEM 507.757812 1498114441.5388
MEM 507.757812 1498114441.6567
MEM 507.757812 1498114441.7744
MEM 507.757812 1498114441.8889
MEM 507.757812 1498114442.0070
MEM 507.757812 1498114442.1249
MEM 507.757812 1498114442.2409
MEM 507.757812 1498114442.3617
MEM 507.757812 1498114442.4793
MEM 507.757812 1498114442.6002
MEM 508.714844 1498114442.7160
MEM 507.757812 1498114442.8377
MEM 507.757812 1498114442.9563
MEM 507.757812 1498114443.0754
MEM 507.757812 1498114443.1906
MEM 507.757812 1498114443.3117
MEM 508.007812 1498114443.4288
MEM 508.007812 1498114443.5469
MEM 508.007812 1498114443.6633
MEM 508.007812 1498114443.7870
MEM 508.007812 1498114443.9093
MEM 508.007812 1498114444.0293
MEM 508.007812 1498114444.1458
MEM 508.007812 1498114444.2615
MEM 508.007812 1498114444.3829
MEM 508.007812 1498114444.5013
MEM 508.007812 1498114444.6199
MEM 508.007812 1498114444.7407
MEM 508.007812 1498114444.8585
MEM 508.007812 1498114444.9783
MEM 508.007812 1498114445.1008
MEM 508.007812 1498114445.2220
MEM 508.007812 1498114445.3405
MEM 512.296875 1498114445.4554
MEM 509.417969 1498114445.5779
MEM 509.417969 1498114445.6966
MEM 509.417969 1498114445.8135
MEM 512.847656 1498114445.9336
MEM 510.335938 1498114446.0493
MEM 509.417969 1498114446.1632
MEM 509.417969 1498114446.2881
MEM 509.417969 1498114446.4058
MEM 508.007812 1498114446.5281
MEM 508.007812 1498114446.6443
MEM 508.007812 1498114446.7605
MEM 508.023438 1498114446.8853
MEM 511.453125 1498114447.0044
MEM 508.023438 1498114447.1240
MEM 508.023438 1498114447.2493
MEM 511.453125 1498114447.3679
MEM 508.023438 1498114447.4911
MEM 508.031250 1498114447.6052
MEM 508.031250 1498114447.7256
MEM 508.031250 1498114447.8427
MEM 508.031250 1498114447.9665
MEM 508.031250 1498114448.0837
MEM 508.031250 1498114448.2033
MEM 508.031250 1498114448.3248
MEM 508.031250 1498114448.4425
MEM 508.031250 1498114448.5588
MEM 508.031250 1498114448.6753
MEM 508.031250 1498114448.7962
MEM 508.031250 1498114448.9143
MEM 508.949219 1498114449.0290
MEM 508.031250 1498114449.1576
MEM 508.031250 1498114449.2745
MEM 508.031250 1498114449.3904
MEM 508.031250 1498114449.5110
MEM 508.031250 1498114449.6297
MEM 508.031250 1498114449.7515
MEM 508.031250 1498114449.8698
MEM 511.460938 1498114449.9906
MEM 508.035156 1498114450.1078
MEM 508.058594 1498114450.2246
MEM 511.488281 1498114450.3426
MEM 508.058594 1498114450.4627
MEM 508.058594 1498114450.5850
MEM 508.058594 1498114450.7062
MEM 508.058594 1498114450.8253
MEM 508.050781 1498114450.9417
MEM 508.058594 1498114451.0582
MEM 508.058594 1498114451.1760
MEM 508.058594 1498114451.3001
MEM 508.058594 1498114451.4152
MEM 508.058594 1498114451.5326
MEM 508.058594 1498114451.6486
MEM 508.058594 1498114451.7687
MEM 508.058594 1498114451.8909
MEM 508.058594 1498114452.0063
MEM 508.058594 1498114452.1268
MEM 508.058594 1498114452.2421
MEM 508.058594 1498114452.3582
MEM 508.058594 1498114452.4755
MEM 508.058594 1498114452.5984
MEM 508.058594 1498114452.7169
MEM 508.058594 1498114452.8418
MEM 509.234375 1498114452.9608
MEM 508.058594 1498114453.0822
MEM 508.058594 1498114453.2022
MEM 509.234375 1498114453.3217
MEM 508.058594 1498114453.4414
MEM 508.058594 1498114453.5620
MEM 508.058594 1498114453.6787
MEM 508.058594 1498114453.7937
MEM 508.058594 1498114453.9104
MEM 508.058594 1498114454.0296
MEM 508.058594 1498114454.1458
MEM 508.058594 1498114454.2679
MEM 508.058594 1498114454.3812
MEM 508.058594 1498114454.5022
MEM 508.058594 1498114454.6189
MEM 508.058594 1498114454.7418
MEM 508.058594 1498114454.8587
MEM 508.058594 1498114454.9769
MEM 508.058594 1498114455.0947
MEM 508.058594 1498114455.2104
MEM 508.058594 1498114455.3267
MEM 508.058594 1498114455.4457
MEM 508.058594 1498114455.5629
MEM 508.058594 1498114455.6843
MEM 508.058594 1498114455.8031
MEM 509.234375 1498114455.9179
MEM 508.058594 1498114456.0375
MEM 508.058594 1498114456.1551
MEM 508.058594 1498114456.2729
MEM 511.488281 1498114456.3932
MEM 508.058594 1498114456.5189
MEM 508.058594 1498114456.6360
MEM 508.058594 1498114456.7557
MEM 508.066406 1498114456.8769
MEM 508.066406 1498114456.9956
MEM 508.066406 1498114457.1166
MEM 508.066406 1498114457.2341
MEM 508.066406 1498114457.3545
MEM 508.066406 1498114457.4719
MEM 508.066406 1498114457.6028
MEM 508.066406 1498114457.7228
MEM 508.066406 1498114457.8419
MEM 508.066406 1498114457.9587
MEM 508.066406 1498114458.0783
MEM 508.066406 1498114458.1948
MEM 508.066406 1498114458.3201
MEM 508.066406 1498114458.4366
MEM 508.066406 1498114458.5566
MEM 508.066406 1498114458.6747
MEM 508.066406 1498114458.7955
MEM 508.066406 1498114458.9112
MEM 511.496094 1498114459.0331
MEM 508.078125 1498114459.1498
MEM 508.160156 1498114459.2690
MEM 511.437500 1498114459.3858
MEM 508.160156 1498114459.5041
MEM 508.160156 1498114459.6240
MEM 508.160156 1498114459.7428
MEM 508.160156 1498114459.8631
MEM 508.160156 1498114459.9872
MEM 508.160156 1498114460.1077
MEM 508.160156 1498114460.2246
MEM 508.160156 1498114460.3398
MEM 508.160156 1498114460.4597
MEM 508.160156 1498114460.5814
MEM 508.160156 1498114460.7035
MEM 508.160156 1498114460.8218
MEM 508.160156 1498114460.9432
MEM 508.160156 1498114461.0626
MEM 508.425781 1498114461.1826
MEM 508.425781 1498114461.3016
MEM 508.425781 1498114461.4213
MEM 508.425781 1498114461.5406
MEM 508.425781 1498114461.6632
MEM 508.425781 1498114461.7835
MEM 508.425781 1498114461.9018
MEM 508.425781 1498114462.0193
MEM 508.425781 1498114462.1364
MEM 508.425781 1498114462.2555
MEM 508.425781 1498114462.3768
MEM 508.425781 1498114462.4924
MEM 509.210938 1498114462.6132
MEM 508.425781 1498114462.7291
MEM 508.425781 1498114462.8531
MEM 511.156250 1498114462.9726
MEM 508.425781 1498114463.0907
MEM 508.425781 1498114463.2147
MEM 508.425781 1498114463.3332
MEM 508.425781 1498114463.4510
MEM 509.343750 1498114463.5711
MEM 508.425781 1498114463.6913
MEM 508.425781 1498114463.8085
MEM 508.425781 1498114463.9270
MEM 508.425781 1498114464.0445
MEM 509.382812 1498114464.1623
MEM 508.429688 1498114464.2831
MEM 508.429688 1498114464.3971
MEM 508.429688 1498114464.5173
MEM 508.429688 1498114464.6350
MEM 508.429688 1498114464.7523
MEM 508.429688 1498114464.8691
MEM 508.429688 1498114464.9870
MEM 508.429688 1498114465.1030
MEM 508.429688 1498114465.2220
MEM 508.429688 1498114465.3416
MEM 508.429688 1498114465.4628
MEM 508.429688 1498114465.5850
MEM 511.859375 1498114465.7021
MEM 508.429688 1498114465.8176
MEM 508.429688 1498114465.9371
MEM 508.429688 1498114466.0562
MEM 508.429688 1498114466.1794
MEM 508.429688 1498114466.3039
MEM 508.429688 1498114466.4229
MEM 508.429688 1498114466.5459
MEM 508.429688 1498114466.6667
MEM 508.429688 1498114466.7819
MEM 508.429688 1498114466.9045
MEM 508.429688 1498114467.0262
MEM 508.429688 1498114467.1415
MEM 508.429688 1498114467.2614
MEM 508.429688 1498114467.3825
MEM 508.429688 1498114467.5016
MEM 508.429688 1498114467.6195
MEM 508.429688 1498114467.7429
MEM 508.429688 1498114467.8612
MEM 508.429688 1498114467.9808
MEM 508.429688 1498114468.1018
MEM 508.429688 1498114468.2204
MEM 509.386719 1498114468.3430
MEM 508.429688 1498114468.4604
MEM 508.429688 1498114468.5778
MEM 511.863281 1498114468.6981
MEM 508.433594 1498114468.8134
MEM 508.433594 1498114468.9367
MEM 509.746094 1498114469.0541
MEM 508.433594 1498114469.1757
MEM 508.433594 1498114469.2918
MEM 508.433594 1498114469.4090
MEM 508.433594 1498114469.5239
MEM 508.433594 1498114469.6440
MEM 508.433594 1498114469.7603
MEM 508.433594 1498114469.8749
MEM 508.433594 1498114469.9947
MEM 508.433594 1498114470.1126
MEM 508.433594 1498114470.2277
MEM 508.433594 1498114470.3481
MEM 508.433594 1498114470.4699
MEM 508.433594 1498114470.5957
MEM 508.433594 1498114470.7119
MEM 508.433594 1498114470.8347
MEM 508.433594 1498114470.9550
MEM 508.433594 1498114471.0796
MEM 508.433594 1498114471.2001
MEM 508.433594 1498114471.3179
MEM 508.433594 1498114471.4376
MEM 508.433594 1498114471.5576
MEM 511.863281 1498114471.6724
MEM 508.433594 1498114471.7949
MEM 508.433594 1498114471.9149
MEM 511.863281 1498114472.0364
MEM 508.433594 1498114472.1552
MEM 508.433594 1498114472.2744
MEM 508.433594 1498114472.3972
MEM 508.433594 1498114472.5201
MEM 508.433594 1498114472.6394
MEM 508.433594 1498114472.7570
MEM 508.433594 1498114472.8726
MEM 508.433594 1498114472.9906
MEM 508.433594 1498114473.1067
MEM 508.437500 1498114473.2296
MEM 508.437500 1498114473.3473
MEM 508.437500 1498114473.4660
MEM 508.437500 1498114473.5831
MEM 508.437500 1498114473.7022
MEM 508.437500 1498114473.8197
MEM 508.437500 1498114473.9358
MEM 508.437500 1498114474.0606
MEM 508.437500 1498114474.1770
MEM 508.437500 1498114474.2958
MEM 508.437500 1498114474.4158
MEM 508.437500 1498114474.5366
MEM 508.605469 1498114474.6535
MEM 508.437500 1498114474.7707
MEM 508.437500 1498114474.8882
MEM 508.437500 1498114475.0053
MEM 509.355469 1498114475.1237
MEM 508.437500 1498114475.2377
MEM 508.437500 1498114475.3552
MEM 508.437500 1498114475.4754
MEM 508.437500 1498114475.5923
MEM 508.437500 1498114475.7120
MEM 508.437500 1498114475.8293
MEM 508.437500 1498114475.9466
MEM 508.437500 1498114476.0632
MEM 508.511719 1498114476.1819
MEM 508.519531 1498114476.3073
MEM 511.949219 1498114476.4238
MEM 509.437500 1498114476.5405
MEM 508.519531 1498114476.6579
MEM 508.519531 1498114476.7801
MEM 508.519531 1498114476.9020
MEM 508.519531 1498114477.0159
MEM 508.519531 1498114477.1360
MEM 508.519531 1498114477.2468
MEM 511.949219 1498114477.3649
MEM 508.519531 1498114477.4876
MEM 508.519531 1498114477.6046
MEM 511.949219 1498114477.7255
MEM 508.519531 1498114477.8407
MEM 508.519531 1498114477.9595
MEM 508.519531 1498114478.0740
MEM 508.519531 1498114478.1925
MEM 508.519531 1498114478.3115
MEM 508.519531 1498114478.4352
MEM 508.519531 1498114478.5507
MEM 508.519531 1498114478.6724
MEM 508.519531 1498114478.7935
MEM 508.519531 1498114478.9122
MEM 508.519531 1498114479.0317
MEM 508.519531 1498114479.1566
MEM 508.519531 1498114479.2810
MEM 508.519531 1498114479.3958
MEM 508.519531 1498114479.5186
MEM 508.519531 1498114479.6365
MEM 508.519531 1498114479.7557
MEM 509.695312 1498114479.8715
MEM 508.519531 1498114479.9881
MEM 508.519531 1498114480.1027
MEM 509.695312 1498114480.2208
MEM 508.519531 1498114480.3459
MEM 508.523438 1498114480.4657
MEM 508.523438 1498114480.5890
MEM 508.523438 1498114480.7115
MEM 508.523438 1498114480.8313
MEM 508.523438 1498114480.9541
MEM 508.523438 1498114481.0771
MEM 508.523438 1498114481.1970
MEM 508.523438 1498114481.3216
MEM 508.523438 1498114481.4409
MEM 508.523438 1498114481.5628
MEM 508.523438 1498114481.6868
MEM 509.285156 1498114481.8186
MEM 508.523438 1498114481.9417
MEM 508.523438 1498114482.0724
MEM 508.523438 1498114482.2033
MEM 508.523438 1498114482.3270
MEM 508.523438 1498114482.4423
MEM 508.523438 1498114482.5735
MEM 508.523438 1498114482.6917
MEM 508.523438 1498114482.8102
MEM 508.523438 1498114482.9294
MEM 508.523438 1498114483.0651
MEM 508.523438 1498114483.1882
MEM 508.523438 1498114483.3072
MEM 508.523438 1498114483.4304
MEM 508.523438 1498114483.5468
MEM 508.523438 1498114483.6791
MEM 508.523438 1498114483.8036
MEM 508.523438 1498114483.9348
MEM 509.480469 1498114484.0542
MEM 508.523438 1498114484.1790
MEM 508.523438 1498114484.3014
MEM 508.523438 1498114484.4264
MEM 508.789062 1498114484.5418
MEM 508.789062 1498114484.6574
MEM 509.351562 1498114484.7746
MEM 508.789062 1498114484.8983
MEM 508.789062 1498114485.0191
MEM 508.792969 1498114485.1434
MEM 508.792969 1498114485.2678
MEM 508.792969 1498114485.3871
MEM 511.523438 1498114485.5085
MEM 508.792969 1498114485.6293
MEM 508.792969 1498114485.7445
MEM 508.792969 1498114485.8608
MEM 508.792969 1498114485.9776
MEM 508.792969 1498114486.0973
MEM 508.792969 1498114486.2153
MEM 508.792969 1498114486.3327
MEM 508.792969 1498114486.4540
MEM 508.792969 1498114486.5758
MEM 508.792969 1498114486.6956
MEM 508.792969 1498114486.8126
MEM 508.792969 1498114486.9331
MEM 508.792969 1498114487.0502
MEM 508.792969 1498114487.1713
MEM 508.792969 1498114487.2945
MEM 508.792969 1498114487.4124
MEM 508.792969 1498114487.5338
MEM 508.792969 1498114487.6575
MEM 508.792969 1498114487.7820
MEM 508.792969 1498114487.9028
MEM 508.792969 1498114488.0226
MEM 508.792969 1498114488.1459
MEM 508.792969 1498114488.2635
MEM 508.792969 1498114488.3885
MEM 508.792969 1498114488.5191
MEM 508.796875 1498114488.6525
MEM 508.796875 1498114488.7742
MEM 508.796875 1498114488.9000
MEM 508.796875 1498114489.0234
MEM 508.796875 1498114489.1422
MEM 508.796875 1498114489.2601
MEM 508.796875 1498114489.3831
MEM 508.664062 1498114489.5011
MEM 508.664062 1498114489.6252
MEM 508.664062 1498114489.7455
MEM 508.664062 1498114489.8726
MEM 508.664062 1498114489.9938
MEM 508.664062 1498114490.1127
MEM 508.664062 1498114490.2328
MEM 508.664062 1498114490.3555
MEM 508.664062 1498114490.4759
MEM 508.664062 1498114490.5910
MEM 508.664062 1498114490.7085
MEM 512.093750 1498114490.8291
MEM 512.093750 1498114490.9485
MEM 508.664062 1498114491.0679
MEM 508.664062 1498114491.1868
MEM 508.664062 1498114491.3021
MEM 509.785156 1498114491.4163
MEM 512.093750 1498114491.5313
MEM 508.664062 1498114491.6472
MEM 508.664062 1498114491.7665
MEM 508.664062 1498114491.8867
MEM 508.664062 1498114492.0070
MEM 508.664062 1498114492.1268
MEM 509.582031 1498114492.2423
MEM 508.664062 1498114492.3621
MEM 508.664062 1498114492.4792
MEM 508.664062 1498114492.5989
MEM 508.664062 1498114492.7193
MEM 508.664062 1498114492.8450
MEM 508.664062 1498114492.9648
MEM 508.664062 1498114493.0844
MEM 508.664062 1498114493.2024
MEM 508.664062 1498114493.3216
MEM 508.664062 1498114493.4456
MEM 508.664062 1498114493.5623
MEM 508.664062 1498114493.6774
MEM 509.582031 1498114493.7931
MEM 508.664062 1498114493.9109
MEM 508.664062 1498114494.0266
MEM 508.664062 1498114494.1485
MEM 508.664062 1498114494.2661
MEM 508.664062 1498114494.3846
MEM 508.664062 1498114494.5057
MEM 508.664062 1498114494.6245
MEM 509.839844 1498114494.7433
MEM 508.664062 1498114494.8624
MEM 508.664062 1498114494.9827
MEM 508.664062 1498114495.0991
MEM 508.875000 1498114495.2233
MEM 512.093750 1498114495.3457
